Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
2011-04-18,9.066973703897602,9.156609266888683,9.03249904376118,9.135924339294434,9000,0.0,0,DGICA,Finance,Property-Casualty Insurers,0.007604591967349761,0.0003951456286679929,-0.0022993589091155437
2011-04-19,9.184191440086105,9.197981833269244,9.05318599265698,9.163506507873535,11100,0.0,0,DGICA,Finance,Property-Casualty Insurers,-0.0022522322566455102,-0.004207775260207972,-0.006620643036581887
2011-04-20,9.2807199061184,9.377250661650091,9.12213371185648,9.342775344848633,19400,0.0,0,DGICA,Finance,Property-Casualty Insurers,0.006686489772126711,-0.006151475142904113,-0.010726305936804263
2011-04-21,9.439307772702916,9.459993362426758,9.25314206812331,9.459993362426758,17500,0.0,0,DGICA,Finance,Property-Casualty Insurers,0.0021914307936500674,0.001280843155149641,0.0068140182173479225
2011-04-25,9.39793458895154,9.39793458895154,8.970442415751313,9.23934841156006,11600,0.0,0,DGICA,Finance,Property-Casualty Insurers,-0.016874577694754023,-0.0008228016537360986,0.005173293314038832
2011-04-26,9.260035116723966,9.411725460806284,9.260035116723966,9.370355606079102,7500,0.0,0,DGICA,Finance,Property-Casualty Insurers,0.011913614577540083,0.0007245957283275509,-0.0005315557968316437
2011-04-27,9.342774010463351,9.466884212635753,9.342774010463351,9.453094482421877,6900,0.0,0,DGICA,Finance,Property-Casualty Insurers,0.011808106653866718,0.005474707119576165,0.005688219035110274
2011-04-28,9.397449587939326,9.501788139343262,9.29311037316706,9.501788139343262,10200,0.12,0,DGICA,Finance,Property-Casualty Insurers,0.01110285832635315,0.01028739488907866,0.01293551679414404
2011-04-29,9.480918905631132,9.550477706627277,9.272241175906272,9.487874984741213,18000,0.0,0,DGICA,Finance,Property-Casualty Insurers,0.0007336925016782259,-0.0007878968502866136,-0.0030452778305422637
2011-05-02,9.487877252625903,9.487877252625903,9.160948753356934,9.160948753356934,9100,0.0,0,DGICA,Finance,Property-Casualty Insurers,-0.034457496715452104,-0.012701299699253488,-0.01588389508002681
2011-05-03,9.17486023179817,9.216596052976756,9.098345333567204,9.153992652893066,15000,0.0,0,DGICA,Finance,Property-Casualty Insurers,-0.002274430168732331,0.005826323398700173,0.00806342718676074
2011-05-04,9.153992159344186,9.279198952760884,9.11225700378418,9.11225700378418,12600,0.0,0,DGICA,Finance,Property-Casualty Insurers,-0.004559229987694979,-0.011854879921838642,-0.012399689951632072
2011-05-05,9.147037231299242,9.181816974226336,9.00791892295929,9.077478408813477,25900,0.0,0,DGICA,Finance,Property-Casualty Insurers,-0.0076045194445858175,-0.0002769297984471659,0.0029088657795153295
